"sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","verdict","reason","judge_model"
"45","45","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/45/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/45/SVCOMP_linear_0050_merged.c","foo42","foo143","","","1","incomparable","A includes nontrivial facts about x2 and algebraic relations such as x1-x3==150+t*(v1-v3) that B lacks, while B includes nontrivial facts that v1 and v3 remain equal to their pre-state values and an explicit no-entry case invariant when the loop guard is initially false that A lacks, so neither contract implies the other.","gpt-5.4"
"42","42","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/42/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/42/SVCOMP_linear_0047_merged.c","foo42","foo140","","","1","incomparable","A adds nontrivial arithmetic facts absent from B, notably bounds/relations on x2 and x1-x3, while B adds nontrivial facts absent from A about v1/v3 staying equal to their pre-state, v2 remaining within initial±t, and the no-entry case forcing all variables to stay at initial values.","gpt-5.4"
"61","61","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/61/foo62.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/61/SVCOMP_linear_0165_merged.c","foo62","foo247","","","1","B_stronger","B includes A's invariant facts (notably 0 <= j, and A's quantified invariant is vacuously implied by B's bounds on j) and adds multiple non-trivial bounds and case-specific equalities relating j to idBitLength/8 and material_length that A does not express.","gpt-5.4"
"64","64","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/64/foo64.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/64/SVCOMP_linear_0172_merged.c","foo64","foo253","","","1","A_stronger","A implies B's key invariants (notably 0<=a, i==1+2*a, hence 0<=i and a==0||i>1, plus j==a+1 which implies j>=1+a, 0<=j, and a==0||j>1, and b==-a(a-1)/2 implies b<=a(j+i)), while A also contains strictly stronger exact equalities for j and b and the parity fact i%2==1 that B lacks.","gpt-5.4"
"41","41","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/41/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/41/SVCOMP_linear_0045_merged.c","foo42","foo139","","","1","incomparable","A includes nontrivial facts absent from B about x2 (the bounds 75-5*t <= x2 <= 75+5*t and relation x1-x3 == 150 + t*(v1-v3)), while B includes nontrivial facts absent from A that v1 and v3 remain equal to their pre-state values and a conditional no-iteration characterization when the initial guard is false, so neither contract implies the other.","gpt-5.4"
"58","58","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/58/foo58.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/58/SVCOMP_linear_0160_merged.c","foo58","foo242","","","1","incomparable","A includes the non-trivial loop invariant octant1 == 0 that B lacks, while B includes the non-trivial invariant 0 <= count that A lacks, and neither set of invariants implies the other.","gpt-5.4"
"60","60","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/60/foo62.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/60/SVCOMP_linear_0164_merged.c","foo62","foo246","","","1","B_stronger","B includes all substantive bounds present in A (0<=j and the conditional upper bounds by material_length and idBitLength/8) and adds extra non-trivial invariants such as an explicit summed upper bound, stability of unchanged variables, and conditional equalities characterizing j at/after the loop boundary that A does not express.","gpt-5.4"
"47","47","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/47/foo47.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/47/SVCOMP_linear_0052_merged.c","foo47","foo145","","","1","B_stronger","B includes all the substantive equalities and bounds present in A (such as lo == pre-mid, hi == pre+mid, 0 <= lo, and mid <= pre) while additionally specifying nontrivial facts A lacks, notably 0 <= mid, 0 <= hi, and several conditional invariants about the zero/nonzero pre-state.","gpt-5.4"
"55","55","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/55/foo55.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/55/SVCOMP_linear_0149_merged.c","foo55","foo232","","","1","A_stronger","A's loop invariants imply all substantive facts in B (e.g., x>=2, x>0, and the y-preservation fact is trivial since y is never assigned), while B lacks A's explicit invariant x!=0, which is a non-trivial additional fact not stated in B.","gpt-5.4"
"44","44","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/44/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/44/SVCOMP_linear_0049_merged.c","foo42","foo142","","","1","A_stronger","A implies all substantive facts in B about t, x1, x3, and v2-bounded drift, while additionally providing the non-trivial invariant \\abs(x2 - 75) <= 6 * t, which B lacks and B’s extra clauses are only redundant restatements or trivial unchanged-parameter facts.","gpt-5.4"
"71","71","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/71/foo71.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/71/SVCOMP_linear_0234_merged.c","foo71","foo309","","","1","B_stronger","B includes all substantive facts from A up to redundancy (bounds, nonnegativity, and i+j+k+v3+v4==l) and additionally states nontrivial properties such as n being unchanged and existential witness invariants linking positive counters to processed values, which A lacks.","gpt-5.4"
"67","67","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/67/foo67.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/67/SVCOMP_linear_0225_merged.c","foo67","foo300","","","1","A_stronger","A implies all substantive facts in B (nonnegativity, divisibility by 3, j+k==i, j<=i, k<=i, and n unchanged), while additionally stating non-trivial properties absent from B such as j-k==0 || j-k==3 and (i/3)==(j/3)+(k/3).","gpt-5.4"
"69","69","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/69/foo69.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/69/SVCOMP_linear_0232_merged.c","foo69","foo307","","","1","A_stronger","A includes all of B's substantive loop facts about preservation of n, bounds, and i+j+k==l, and additionally gives precise closed-form invariants for i and j (hence k) as functions of l that B does not express.","gpt-5.4"
"66","66","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/66/foo66.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/66/SVCOMP_linear_0206_merged.c","foo66","foo284","","","1","B_stronger","Both specs share the key invariant x == 4*y, but B adds substantive bounds and case information about x and y (notably nonnegativity/upper bounds relative to the initial y and behavior when the initial 4*y is nonpositive) that A does not express, while A's extra x % 4 == 0 follows from x == 4*y for integer y.","gpt-5.4"
"75","75","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/75/foo75.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/75/SVCOMP_linear_0239_merged.c","foo75","foo313","","","1","equal","Both artifacts provide only loop invariants (no function postconditions), and the substantive facts they express are the same up to redundancy: bounds/nonnegativity of counters, l <= n, preservation of n, and the sum of counters equaling l.","gpt-5.4"
"76","76","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/76/foo79.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/76/SVCOMP_linear_0286_merged.c","foo79","foo71","","","1","B_stronger","B implies all of A's loop facts and additionally states non-trivial preserved-input and derived bound/existential properties that A does not express.","gpt-5.4"
"56","56","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/56/foo228_c56.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/56/SVCOMP_linear_0158_merged.c","foo228_c56","foo240","","","1","B_stronger","B includes the non-trivial loop invariant 0 <= (integer)count in addition to the same loop assigns facts as A, while A has no postcondition or invariant fact beyond assigns.","gpt-5.4"
"68","68","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/68/foo68.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/68/SVCOMP_linear_0231_merged.c","foo68","foo306","","","1","A_stronger","A includes all substantive facts expressed by B about the loop state (notably n unchanged, l<=n, i+j==l, i==(l+1)/2, j==l/2) without B’s unnecessary case split on n>0, and additionally states non-trivial bounds/relations such as i==j||i==j+1, j<=l, i<=l, and nonnegativity that B does not.","gpt-5.4"
"72","72","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/72/foo72.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/72/SVCOMP_linear_0236_merged.c","foo72","foo310","","","1","B_stronger","B includes all substantive facts of A up to trivial redundancies and additionally states stronger invariants such as n being unchanged and a quantified classification property over all processed indices, which A lacks.","gpt-5.4"
"77","77","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/77/foo79.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/77/SVCOMP_linear_0287_merged.c","foo79","foo72","","","1","B_stronger","B implies all of A's loop invariants and additionally states non-trivial facts not present in A, notably the preserved equality of y/x1/x2/x3 to their pre-state values and the explicit bound z >= 36*y && z <= 36*y+36.","gpt-5.4"
"73","73","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/73/foo307_c73.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/73/SVCOMP_linear_0237_merged.c","foo307_c73","foo311","","","1","A_stronger","A implies all of B's substantive bounds on l and the counters while additionally stating non-trivial facts absent from B, notably the exact conservation relation l == v1+v2+v3+v4+i+j+k and explicit nonnegativity of all counters.","gpt-5.4"
"74","74","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/74/foo74.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/74/SVCOMP_linear_0238_merged.c","foo74","foo312","","","1","B_stronger","B includes all substantive facts of A about nonnegativity, the sum of counters equaling l, and l being bounded by n, and additionally specifies the exact zero-state when n<=0 and preservation of n, which A does not.","gpt-5.4"
"78","78","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/78/foo79.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/78/SVCOMP_linear_0288_merged.c","foo79","foo73","","","1","equal","Both contracts convey the same substantive loop facts—namely z == 36*y + c with 0 <= c <= 36 (and unchanged extra variables in B are trivial because they are never modified), while B’s additional existential, difference-form, and bound clauses are logical consequences of those same facts.","gpt-5.4"
"80","80","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/80/foo79.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/80/SVCOMP_linear_0290_merged.c","foo79","foo75","","","1","B_stronger","B includes all of A's substantive loop facts up to trivial reformulation (same z/c relation and 0<=c<=36) and additionally states non-trivial invariants not present in A, such as bounds on z and preservation of x1, x2, x3, and y.","gpt-5.4"
"83","83","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/83/foo83.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/83/SVCOMP_unlinear_0003_merged.c","foo83","main11","","","1","B_stronger","B includes all of A's substantive loop facts under the only relevant looping case (1<k) while additionally specifying the non-looping case and preservation of a, k, and z, so it is strictly more informative.","gpt-5.4"
"82","82","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/82/foo82.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/82/SVCOMP_unlinear_0002_merged.c","foo82","main10","","","1","incomparable","A captures the algebraic relation between x and y, namely (z-1)*x+1==z*y (equivalently x*(z-1)==z*y-1), which B lacks, while B captures the precise exponential characterization y==power(z,c-1) under its preconditions, which A lacks, so neither contract implies the other.","gpt-5.4"
"79","79","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/79/foo79.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/79/SVCOMP_linear_0289_merged.c","foo79","foo74","","","1","B_stronger","B includes all substantive facts from A (same relation z==36*y+c and bounds 0<=c<=36) and additionally states non-trivial consequences/preservation facts such as bounds on z and constancy of y,x1,x2,x3, while A adds nothing beyond duplicates.","gpt-5.4"
"90","90","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/90/foo90.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/90/SVCOMP_unlinear_0012_merged.c","foo90","main2","","","1","A_stronger","A includes all substantive facts in B (nonnegativity of q,r, nonnegativity of y*q+r, and r<y when y>0) and adds strictly stronger information such as 0<y and the sharper bound 0<=r<=y-1 under y>0, while B's extra clauses are trivial or redundant.","gpt-5.4"
"86","86","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/86/foo86.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/86/SVCOMP_unlinear_0008_merged.c","foo86","main16","","","1","B_stronger","B implies all of A's substantive loop facts (notably y==c, 0<=c<=k, and x=sumsq(c) which entails x=c*(c+1)*(2*c+1)/6), and additionally states non-trivial facts absent from A such as k being unchanged, 0<=y, and conditional characterizations for the non-positive/positive-prestate cases.","gpt-5.4"
"81","81","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/81/foo79.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/81/SVCOMP_linear_0291_merged.c","foo79","foo76","","","1","B_stronger","B implies all of A's loop invariants and additionally states non-trivial facts absent from A, notably the explicit bounds on z and the preservation of x1, x2, x3, and y across the loop.","gpt-5.4"
"89","89","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/89/foo89.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/89/SVCOMP_unlinear_0011_merged.c","foo89","main19","","","1","B_stronger","B includes all substantive facts of A up to trivial reformulation (e.g. y==c, 0<=c, c<=k when relevant, k<0 implies c==0) and additionally specifies key behavior such as 0<=y, 0<=x, k preservation, and especially x == sum5(y), which A does not.","gpt-5.4"
"63","63","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/63/foo63.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/63/SVCOMP_linear_0171_merged.c","foo63","foo252","","","1","A_stronger","A implies all of B's loop invariants (including a>=0 via 0<=a, even(i) via i%2==0, i>=0, j==i+1, and b==a) and additionally specifies nontrivial relations absent from B such as i==2*a, j==1+2*a, j%2==1, and b>=0.","gpt-5.4"
"88","88","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/88/foo88.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/88/SVCOMP_unlinear_0010_merged.c","foo88","main18","","","1","B_stronger","B includes all substantive facts from A under the only relevant looping case (k>0), preserves the k<=0 case explicitly, and adds the non-trivial invariant x == sum4(c) that A lacks.","gpt-5.4"
"84","84","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/84/foo84.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/84/SVCOMP_unlinear_0005_merged.c","foo84","main13","","","1","A_stronger","A’s loop contract includes substantive arithmetic relations and bounds—most notably the preserved equality x*y == q + a*b*p plus monotonic/nonnegativity constraints and structure on p—that imply B’s simple nonnegativity/positivity facts, while B adds only trivial unchanged-variable facts not matched by A.","gpt-5.4"
"87","87","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/87/foo87.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/87/SVCOMP_unlinear_0009_merged.c","foo87","main17","","","1","A_stronger","A’s loop invariants include the precise arithmetic relation x = square(triangle(c)) (equivalently with y), plus nonnegativity facts, whereas B only states bounds on c, y==c when k>0, and the zero-state when k<=0, all of which are implied by A together with the loop guard/initialization context.","gpt-5.4"
"52","52","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/52/foo52.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/52/SVCOMP_linear_0099_merged.c","foo52","foo188","","","1","A_stronger","A’s loop invariants imply all of B’s invariants (including 0<=z, the y bounds, and x<=w+4 via x<=w and z==10*w), and A additionally specifies stricter facts such as x<=w, y%2==0, and z%10==0 that B does not.","gpt-5.4"
"85","85","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/85/foo85.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/85/SVCOMP_unlinear_0006_merged.c","foo85","main14","","","1","incomparable","A states the non-trivial arithmetic invariant z + x*y == a*b, while B states preservation facts about a and b and the special case for initial b==0; neither set of loop invariants logically implies the other.","gpt-5.4"
"145","145","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/145/foo70.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/145/SpecGenBench_0346_merged.c","foo70","Perimeter","","","1","B_stronger","B provides a non-trivial postcondition for the implemented 4-argument function relating the result to all inputs, whereas A gives no contract at all for Perimeter_6 and thus conveys strictly less input-output information for that function.","gpt-5.4"
"142","142","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/142/foo67_c142.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/142/SpecGenBench_0343_merged.c","foo67_c142","isEven","","","1","incomparable","A specifies the complete behavior of isEven (result is 1 iff x is even, hence 0 iff odd, plus boolean range), while B specifies the complete behavior of a different parity test (result is 1 iff x is odd, hence 0 iff even), so each has decisive postconditions the other does not imply.","gpt-5.4"
"4","4","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/4/foo25.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5-mini/4/SVCOMP_0084_merged.c","foo25","hanoi","","","1","incomparable","A specifies the exact return value of hanoi(n) for the pure function hanoi, while B specifies the exact counter increment behavior of the different void function foo25/applyHanoi, so each contract contains non-overlapping facts about different input-output effects and neither implies the other.","gpt-5.4"
"57","57","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/57/foo229.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/57/SVCOMP_linear_0159_merged.c","foo229","foo241","","","1","error","AttributeError: 'str' object has no attribute 'choices'","gpt-5.4"
"34","34","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/34/foo34.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/34/SVCOMP_0026_merged.c","foo34","divS32","","","1","equal","Both contracts specify the same case split and resulting value for all denominator==0 and denominator!=0 executions, while B's extra result-range clause is trivial for C int and A's stronger-looking requires are only preconditions, not additional postcondition information about input-output behavior.","gpt-5.4"
"61","61","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/61/foo62.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/61/SVCOMP_linear_0165_merged.c","foo62","foo247","","","1","B_stronger","B includes A's basic nonnegativity fact and adds multiple substantive bounds and case-splitting invariants characterizing j relative to idBitLength/8 and material_length, while A's quantified invariant is essentially just a consequence of j>=0 and does not imply B's extra facts.","gpt-5.4"
"4","4","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/4/foo25.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/4/SVCOMP_0084_merged.c","foo25","hanoi","","","1","B_stronger","B gives a non-trivial postcondition for the recursive procedure’s effect on global state—counter increases by exactly hanoi_calls(n)—whereas A provides no contract at all for that procedure and only specifies a separate helper function.","gpt-5.4"
"62","62","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/62/foo62.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/62/SVCOMP_linear_0166_merged.c","foo62","foo248","","","1","B_stronger","B implies A's bounds via its disjunctive invariants and additionally states non-trivial facts absent from A, including preservation of nlen/material_length/idBitLength and several case-specific characterizations of j (notably when bounds are nonpositive or when j has reached/exceeded both thresholds).","gpt-5.4"
"63","63","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/63/foo63.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/63/SVCOMP_linear_0171_merged.c","foo63","foo252","","","1","A_stronger","A includes all substantive facts of B up to trivial restatement (a>=0, even(i), i>=0, j==i+1, b==a) and additionally specifies nontrivial relations absent from B such as j==1+2*a, i==2*a, j odd, and b nonnegative.","gpt-5.4"
"0","0","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/0/foo1_c0.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/0/SVCOMP_0001_merged.c","foo1_c0","ack","","","1","A_stronger","A provides verified functional postconditions including \\result > n, \\result >= 1, and the exact case m==0 => \\result==n+1, while B provides no contract facts at all about input-output behavior.","gpt-5.4"
"38","38","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/38/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/38/SVCOMP_linear_0042_merged.c","foo42","foo136","","","1","incomparable","A is stronger on x2 by giving nontrivial bounds and a precise recurrence-related constraint for x2 that B lacks, while B adds facts A lacks such as explicit invariance of v1 and v3 and the conditional no-iteration case when the initial guard is false, so neither contract implies the other.","gpt-5.4"
"67","67","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/67/foo67.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/67/SVCOMP_linear_0225_merged.c","foo67","foo300","","","1","incomparable","A includes nontrivial invariants not in B such as j-k==0||j-k==3 and (i/3)==(j/3)+(k/3), while B includes nontrivial invariants not in A such as the bound i<=n+2 when n>0 and the exact zero-state when n<=0, so neither contract implies the other.","gpt-5.4"
"12","12","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/12/foo41.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/12/SVCOMP_0198_merged.c","foo41","recursion","","","1","A_stronger","A characterizes both cases of the result for all integers via (result==1 iff i>=0) and result∈{0,1}, which implies B's postcondition on its restricted precondition i>=0, while B adds no nontrivial input-output fact not already entailed by A.","gpt-5.4"
"32","32","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/32/foo32.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/32/SVCOMP_0005_merged.c","foo32","arithmeticException5","","","1","A_stronger","A fully characterizes both directions for the two possible outcomes ((i==0.0) iff result==0 and (i!=0.0) iff result==1), which implies B's one-way implications, while B lacks the converse facts such as i!=0.0 implying result==1.","gpt-5.4"
"35","35","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/35/foo35.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/35/SVCOMP_0193_merged.c","foo35","fun","","","1","equal","Both contracts characterize the result as exactly the Boolean truth value of the same predicate and the extra clauses in A (range 0..1 and direct equality to the predicate) and in B (the complementary result==0 iff predicate!=3) are logical consequences of that characterization plus the Boolean-result fact.","gpt-5.4"
"55","55","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/55/foo55.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/55/SVCOMP_linear_0149_merged.c","foo55","foo232","","","1","B_stronger","B's loop invariants imply A's (notably 2 <= x entails x != 0 and x > 0, and y == \\at(y,Pre) with unsigned y covers A's 0 <= y) while B additionally specifies conditional behavior for the case y <= 2 via x == 2 that A does not express.","gpt-5.4"
"56","56","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/56/foo228_c56.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/56/SVCOMP_linear_0158_merged.c","foo228_c56","foo240","","","1","B_stronger","B includes the same loop assigns information as A and additionally states the non-trivial loop invariant 0 <= (integer)count, while A has no corresponding invariant or postcondition facts to imply it.","gpt-5.4"
"59","59","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/59/foo59.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/59/SVCOMP_linear_0161_merged.c","foo59","foo243","","","1","A_stronger","A implies B's loop facts about y (notably y is always 0 or 1, hence 0<=y<=2), and additionally states non-trivial information relating x and y via y==0 ==> x%3==0 plus bounds/facts on x%3 that B does not express.","gpt-5.4"
"39","39","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/39/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/39/SVCOMP_linear_0043_merged.c","foo42","foo137","","","1","B_stronger","B includes all substantive facts of A about t, x1, x3, and v2’s bounded drift, and additionally states preservation of v1 and v3 plus the precise no-iteration case when the loop guard is initially false, while A’s only extra x2 bound is weaker than the actual relation and does not offset B’s strictly richer characterization.","gpt-5.4"
"33","33","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/33/foo5.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/33/SVCOMP_0006_merged.c","foo5","arithmeticException6","","","1","equal","Both contracts specify the same input-output relation exactly—result is 0 iff denom==0 and 1 otherwise—and A's complete/disjoint behaviors add no nontrivial fact beyond B's two conditional postconditions.","gpt-5.4"
"48","48","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/48/foo124.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/48/SVCOMP_linear_0054_merged.c","foo124","foo147","","","1","B_stronger","B includes non-trivial loop invariants relating xa and ya to x and y after initialization/iterations, whereas A's only invariant is \\true and thus B strictly implies all facts stated by A while adding informative behavior constraints.","gpt-5.4"
"7","7","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/7/foo7.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/7/SVCOMP_0095_merged.c","foo7","mult","","","1","A_stronger","A covers both cases m>=0 and m<0, implying B's postcondition on the shared domain m>=0 while additionally specifying the result for negative m, whereas B only specifies behavior under the precondition m>=0.","gpt-5.4"
"1","1","/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/1/foo2_c1.c","/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/1/SVCOMP_0002_merged.c","foo2_c1","addition","","","1","B_stronger","B includes the same functional postcondition as A (\\result == m + n) and additionally specifies the recursive characterization \\result == foo2_c1_spec(m, n), which is a non-trivial extra fact not present in A.","gpt-5.4"
